Source,Target,Weight,Source_normalized,Target_normalized
Michal Brzozowski,Pawel Sliwinski,1,michal brzozowski,pawel sliwinski
Michal Brzozowski,Sadananda Prusty,1,michal brzozowski,sadananda prusty
Michal Brzozowski,Waldemar Koziol,1,michal brzozowski,waldemar koziol
Michal Dyczko,Michal Wozniak,1,michal dyczko,michal wozniak
Michal Gradzewicz,Michal Rubaszek,2,michal gradzewicz,michal rubaszek
Michal Gradzewicz,Paulina Broniatowska,2,michal gradzewicz,paulina broniatowska
Michal Gradzewicz,Piotr Popowski,3,michal gradzewicz,piotr popowski
Michal Gradzewicz,Rafal Slubowski,2,michal gradzewicz,rafal slubowski
Michal Gradzewicz,Stanislaw Cichocki,2,michal gradzewicz,stanislaw cichocki
Michal Gradzewicz,Tomasz Michalek,2,michal gradzewicz,tomasz michalek
Michal Gradzewicz,Tomasz Piasecki,2,michal gradzewicz,tomasz piasecki
Michal Gradzewicz,Wawrzyniec Suleja,2,michal gradzewicz,wawrzyniec suleja
Michal Gradzewicz,Wojciech Mroczek,2,michal gradzewicz,wojciech mroczek
Michal Greszta,Michal Ledochowski,1,michal greszta,michal ledochowski
Michal Greszta,Michal Lesyk,1,michal greszta,michal lesyk
Michal Greszta,Piotr Popowski,1,michal greszta,piotr popowski
Michal Greszta,Tomasz Kleszcz,1,michal greszta,tomasz kleszcz
Michal Greszta,Tomasz Lyziak,1,michal greszta,tomasz lyziak
Michal Korycki,Michal Kruk,1,michal korycki,michal kruk
Michal Kurtyka,Waldemar Koziol,1,michal kurtyka,waldemar koziol
Michal Latoszek,Robert Slepaczuk,1,michal latoszek,robert slepaczuk
Michal Ledochowski,Michal Lesyk,1,michal ledochowski,michal lesyk
Michal Ledochowski,Piotr Popowski,1,michal ledochowski,piotr popowski
Michal Ledochowski,Tomasz Kleszcz,1,michal ledochowski,tomasz kleszcz
Michal Ledochowski,Tomasz Lyziak,1,michal ledochowski,tomasz lyziak
Michal Lesyk,Piotr Popowski,1,michal lesyk,piotr popowski
Michal Lesyk,Tomasz Kleszcz,1,michal lesyk,tomasz kleszcz
Michal Lesyk,Tomasz Lyziak,1,michal lesyk,tomasz lyziak
Michal Myck,Monika Oczkowska,1,michal myck,monika oczkowska
Michal Myck,Roman Topor-madry,1,michal myck,roman topor-madry
Michal Myck,Wojciech Paczynski,1,michal myck,wojciech paczynski
Michal Rubaszek,Paulina Broniatowska,2,michal rubaszek,paulina broniatowska
Michal Rubaszek,Piotr Popowski,2,michal rubaszek,piotr popowski
Michal Rubaszek,Rafal Slubowski,2,michal rubaszek,rafal slubowski
Michal Rubaszek,Stanislaw Cichocki,2,michal rubaszek,stanislaw cichocki
Michal Rubaszek,Tomasz Michalek,2,michal rubaszek,tomasz michalek
Michal Rubaszek,Tomasz Piasecki,2,michal rubaszek,tomasz piasecki
Michal Rubaszek,Wawrzyniec Suleja,2,michal rubaszek,wawrzyniec suleja
Michal Rubaszek,Wojciech Mroczek,2,michal rubaszek,wojciech mroczek
Michal Sitek,Roman Dolata,1,michal sitek,roman dolata
Michal Wozniak,Michal Wrzesinski,1,michal wozniak,michal wrzesinski
Michal Zarzycki,Thomas H cochran,1,michal zarzycki,thomas h cochran
Michalek J,Mycielski J,1,jan j michalek,mycielski j
Michalek Jj,Mycielski Jerzy,1,michalek jj,jerzy mycielski
Michalek Jj,Sledziewka-kolodziejska K,1,michalek jj,sledziewka-kolodziejska k
Michalek Jj,Wilkin J,1,michalek jj,wilkin j
Michalek Tomasz,Mroczek Wojciech,1,michalek tomasz,mroczek wojciech
Michalek Tomasz,Muck Jakub,1,michalek tomasz,muck jakub
Michalek Tomasz,Niechcial Marek,1,michalek tomasz,niechcial marek
Michalek Tomasz,Piasecki Tomasz,1,michalek tomasz,piasecki tomasz
Michalek Tomasz,Popowski Piotr,1,michalek tomasz,popowski piotr
Michalek Tomasz,Puchalska Katarzyna,1,michalek tomasz,puchalska katarzyna
Michalek Tomasz,Rola-janicka Magdalena,1,michalek tomasz,rola-janicka magdalena
Michalek Tomasz,Rubaszek Michal,1,michalek tomasz,rubaszek michal
Michalek Tomasz,Slubowski Rafal,1,michalek tomasz,slubowski rafal
Michalek Tomasz,Stazka-gawrysiak Agnieszka,1,michalek tomasz,stazka-gawrysiak agnieszka
Michalek Tomasz,Suleja Wawrzyniec,1,michalek tomasz,suleja wawrzyniec
Michalek Tomasz,Tchorek Grzegorz,1,michalek tomasz,tchorek grzegorz
Michalek Tomasz,Tomkiewicz Marcin,1,michalek tomasz,tomkiewicz marcin
Michalek Tomasz,Wierus Kamil,1,michalek tomasz,wierus kamil
Michela Faccioli,Mikolaj Czajkowski,1,michela faccioli,mikolaj czajkowski
Michele Casini,Mikolaj Czajkowski,1,michele casini,mikolaj czajkowski
Michele Casini,Monika Winder,1,michele casini,monika winder
Michele Casini,Piotr Margonski,1,michele casini,piotr margonski
Michele Casini,Sara Kurland,1,michele casini,sara kurland
Michele Casini,Seifeddine Jomaa,1,michele casini,seifeddine jomaa
Michele Casini,Thorsten Bh reusch,1,michele casini,thorsten bh reusch
Michele Casini,Veijo Jormalainen,1,michele casini,veijo jormalainen
Miernik Ireneusz,Sobolewski Maciej,1,ireneusz miernik,maciej sobolewski
Mikkel Barslund,Pawel Kaczmarczyk,1,mikkel barslund,pawel kaczmarczyk
Mikkel Barslund,Timo Baas,1,mikkel barslund,timo baas
Miko_aj Czajkowski,Richard T carson,1,miko_aj czajkowski,richard t carson
Mikolaj Czajkowski,Mohammed H alemu,1,mikolaj czajkowski,mohammed h alemu
Mikolaj Czajkowski,Monika Winder,1,mikolaj czajkowski,monika winder
Mikolaj Czajkowski,Nick Hanley,9,mikolaj czajkowski,nick hanley
Mikolaj Czajkowski,Per Angelstam,1,mikolaj czajkowski,per angelstam
Mikolaj Czajkowski,Petr Mariel,1,mikolaj czajkowski,petr mariel
Mikolaj Czajkowski,Piotr Margonski,1,mikolaj czajkowski,piotr margonski
Mikolaj Czajkowski,Richard T carson,1,mikolaj czajkowski,richard t carson
Mikolaj Czajkowski,Sara Kurland,1,mikolaj czajkowski,sara kurland
Mikolaj Czajkowski,Seifeddine Jomaa,1,mikolaj czajkowski,seifeddine jomaa
Mikolaj Czajkowski,Soren Boye olsen,1,mikolaj czajkowski,soren boye olsen
Mikolaj Czajkowski,Stale Navrud,1,mikolaj czajkowski,stale navrud
Mikolaj Czajkowski,Tadeusz Kadziela,1,mikolaj czajkowski,tadeusz kadziela
Mikolaj Czajkowski,Tea Nommann,1,mikolaj czajkowski,tea nommann
Mikolaj Czajkowski,Thijs Dekker,1,mikolaj czajkowski,thijs dekker
Mikolaj Czajkowski,Thorsten Bh reusch,1,mikolaj czajkowski,thorsten bh reusch
Mikolaj Czajkowski,Tomasz Zylicz,1,mikolaj czajkowski,tomasz zylicz
Mikolaj Czajkowski,Tore Soderqvist,1,mikolaj czajkowski,tore soderqvist
Mikolaj Czajkowski,Ulf Liebe,1,mikolaj czajkowski,ulf liebe
Mikolaj Czajkowski,Veijo Jormalainen,1,mikolaj czajkowski,veijo jormalainen
Mikolaj Czajkowski,Vivi Fleming-lehtinen,1,mikolaj czajkowski,vivi fleming-lehtinen
Mikolaj Czajkowski,Wiktor Budzinski,2,mikolaj czajkowski,wiktor budzinski
Mikolaj Czajkowski,William H greene,1,mikolaj czajkowski,william h greene
Mikolaj Czajkowski,Yulia Khaleeva,1,mikolaj czajkowski,yulia khaleeva
Milan Scasny,Olga Kiuila,1,milan scasny,olga kiuila
Ming-hua Zhang,Richard T cederwall,1,ming-hua zhang,richard t cederwall
Ming-hua Zhang,Shao Cheng xie,1,ming-hua zhang,shao cheng xie
Ming-hua Zhang,Steven K krueger,1,ming-hua zhang,steven k krueger
Ming-hua Zhang,Wei-kuo Tao,1,ming-hua zhang,wei-kuo tao
Ming-hua Zhang,Wojciech W grabowski,1,ming-hua zhang,wojciech w grabowski
Ming-hua Zhang,Yio John j,1,ming-hua zhang,yio john j
Mingxing Li,Rana Umair ashraf,1,li mingxing,rana umair ashraf
Mingxing Li,Syed Anees haider zaidi,1,li mingxing,syed anees haider zaidi
Mitchell W moncrieff,William D hall,1,mitchell w moncrieff,william d hall
Mitchell W moncrieff,Wojciech W grabowski,2,mitchell w moncrieff,wojciech w grabowski
Mitchell W moncrieff,Xiaoqing Wu,2,mitchell w moncrieff,xiaoqing wu
Mlochowska Magdalena,Siwinska-gorzelak Joanna,1,mlochowska magdalena,siwinska-gorzelak joanna
Mohammad Saeed pourjafar,Tomasz Kopczewski,1,mohammad saeed pourjafar,kopczewski tomasz
Mohammed H alemu,Tea Nommann,1,mohammed h alemu,tea nommann
Mohammed H alemu,Tore Soderqvist,1,mohammed h alemu,tore soderqvist
Mohammed H alemu,Vivi Fleming-lehtinen,1,mohammed h alemu,vivi fleming-lehtinen
Mohammed H alemu,Yulia Khaleeva,1,mohammed h alemu,yulia khaleeva
Moncrieff Mw,Wojciech W grabowski,1,moncrieff mw,wojciech w grabowski
Monika Oczkowska,Roman Topor-madry,1,monika oczkowska,roman topor-madry
Monika Oczkowska,Wojciech Paczynski,1,monika oczkowska,wojciech paczynski
Monika Puzianowska-kuznicka,Tadeusz Jedrzejczyk,1,monika puzianowska-kuznicka,tadeusz jedrzejczyk
Monika Puzianowska-kuznicka,Yaroslav Sanchak,1,monika puzianowska-kuznicka,yaroslav sanchak
Monika Szulecka,Pawel Kaczmarczyk,1,monika szulecka,pawel kaczmarczyk
Monika Szulecka,Urszula Siedlecka,1,monika szulecka,urszula siedlecka
Monika Winder,Piotr Margonski,1,monika winder,piotr margonski
Monika Winder,Sara Kurland,1,monika winder,sara kurland
Monika Winder,Seifeddine Jomaa,1,monika winder,seifeddine jomaa
Monika Winder,Thorsten Bh reusch,1,monika winder,thorsten bh reusch
Monika Winder,Veijo Jormalainen,1,monika winder,veijo jormalainen
Mroczek Wojciech,Muck Jakub,1,mroczek wojciech,muck jakub
Mroczek Wojciech,Niechcial Marek,1,mroczek wojciech,niechcial marek
Mroczek Wojciech,Piasecki Tomasz,1,mroczek wojciech,piasecki tomasz
Mroczek Wojciech,Popowski Piotr,1,mroczek wojciech,popowski piotr
Mroczek Wojciech,Puchalska Katarzyna,1,mroczek wojciech,puchalska katarzyna
Mroczek Wojciech,Rola-janicka Magdalena,1,mroczek wojciech,rola-janicka magdalena
Mroczek Wojciech,Rubaszek Michal,1,mroczek wojciech,rubaszek michal
Mroczek Wojciech,Slubowski Rafal,1,mroczek wojciech,slubowski rafal
Mroczek Wojciech,Stazka-gawrysiak Agnieszka,1,mroczek wojciech,stazka-gawrysiak agnieszka
Mroczek Wojciech,Suleja Wawrzyniec,1,mroczek wojciech,suleja wawrzyniec
Mroczek Wojciech,Tchorek Grzegorz,1,mroczek wojciech,tchorek grzegorz
Mroczek Wojciech,Tomkiewicz Marcin,1,mroczek wojciech,tomkiewicz marcin
Mroczek Wojciech,Wierus Kamil,1,mroczek wojciech,wierus kamil
Muck Jakub,Niechcial Marek,1,muck jakub,niechcial marek
Muck Jakub,Piasecki Tomasz,1,muck jakub,piasecki tomasz
Muck Jakub,Popowski Piotr,1,muck jakub,popowski piotr
Muck Jakub,Puchalska Katarzyna,1,muck jakub,puchalska katarzyna
Muck Jakub,Rola-janicka Magdalena,1,muck jakub,rola-janicka magdalena
Muck Jakub,Rubaszek Michal,1,muck jakub,rubaszek michal
Muck Jakub,Slubowski Rafal,1,muck jakub,slubowski rafal
Muck Jakub,Stazka-gawrysiak Agnieszka,1,muck jakub,stazka-gawrysiak agnieszka
Muck Jakub,Suleja Wawrzyniec,1,muck jakub,suleja wawrzyniec
Muck Jakub,Tchorek Grzegorz,1,muck jakub,tchorek grzegorz
Muck Jakub,Tomkiewicz Marcin,1,muck jakub,tomkiewicz marcin
Muck Jakub,Wierus Kamil,1,muck jakub,wierus kamil
Muhammad Ahtisham ul haq,Rana Umair ashraf,1,muhammad ahtisham ul haq,rana umair ashraf
Muhammad Ahtisham ul haq,Xianhua Fan,1,muhammad ahtisham ul haq,xianhua fan
Muhammad Fahad anwar,Qamar Uz zaman,1,muhammad fahad anwar,qamar uz zaman malik
Muhammad Fahad anwar,Rana Umair ashraf,1,muhammad fahad anwar,rana umair ashraf
Muhammad Fahad anwar,Syed Iftikhar ul hassan,1,muhammad fahad anwar,syed iftikhar ul hassan
Muhammad Ilyas,Muhammad Saeed ashraf,2,muhammad ilyas,muhammad saeed ashraf
Muhammad Ilyas,Rana Umair ashraf,2,muhammad ilyas,rana umair ashraf
Muhammad Ilyas,Syed Ali ashiq kirmani,2,muhammad ilyas,syed ali ashiq kirmani
Muhammad Ilyas,Syed Anees haider zaidi,2,muhammad ilyas,syed anees haider zaidi
Muhammad Junaid,Muhammad Saeed ashraf,1,muhammad junaid,muhammad saeed ashraf
Muhammad Junaid,Naeem Akhtar,1,muhammad junaid,naeem akhtar
Muhammad Junaid,Rana Umair ashraf,1,muhammad junaid,rana umair ashraf
Muhammad Junaid,Syed Ali ashiq kirmani,1,muhammad junaid,syed ali ashiq kirmani
Muhammad Saeed ashraf,Muhammad Usman,1,muhammad saeed ashraf,muhammad usman
Muhammad Saeed ashraf,Naeem Akhtar,1,muhammad saeed ashraf,naeem akhtar
Muhammad Saeed ashraf,Rana Umair ashraf,5,muhammad saeed ashraf,rana umair ashraf
Muhammad Saeed ashraf,Syed Ali ashiq kirmani,3,muhammad saeed ashraf,syed ali ashiq kirmani
Muhammad Saeed ashraf,Syed Anees haider zaidi,2,muhammad saeed ashraf,syed anees haider zaidi
Muhammad Saeed ashraf,Wasim Ahmad,1,muhammad saeed ashraf,wasim ahmad
Muhammad Saeed ashraf,Woo Gon kim,1,muhammad saeed ashraf,woo gon kim
Muhammad Sohail,Rana Umair ashraf,1,muhammad sohail,rana umair ashraf
Muhammad Sohail,Samar Zaineldeen,1,muhammad sohail,samar zaineldeen
Muhammad Sohail,Shunrong Jiang,1,muhammad sohail,shunrong jiang
Muhammad Usman,Muhammad Wasif zafar,1,muhammad usman,muhammad wasif zafar
Muhammad Usman,Rana Umair ashraf,3,muhammad usman,rana umair ashraf
Muhammad Usman,Shufang Xiao,1,muhammad usman,shufang xiao
Muhammad Usman,Zhiqiang Ma,1,muhammad usman,ma zhiqiang
Muhammad Wasif zafar,Rana Umair ashraf,1,muhammad wasif zafar,rana umair ashraf
Muhammad Wasif zafar,Zhiqiang Ma,1,muhammad wasif zafar,ma zhiqiang
Myck M,Nicinska A,3,myck m,nicinska a
Myck M,Topor-madry R,3,myck m,topor-madry r
Myck M,Wisniewski M,2,myck m,wisniewski m
Myck M,Wisniewski R,1,myck m,wisniewski r
Naeem Akhtar,Rana Umair ashraf,1,naeem akhtar,rana umair ashraf
Naeem Akhtar,Syed Ali ashiq kirmani,1,naeem akhtar,syed ali ashiq kirmani
Nasuno T,Petch J,1,nasuno t,jon c petch
Nasuno T,Tao W-k,1,nasuno t,tao w-k
Nasuno T,Wong R,1,nasuno t,wong r
Nasuno T,Wu X,1,nasuno t,xiaoqing wu
Nasuno T,Xu K-m,1,nasuno t,xu k-m
Natalia Nehrebecka,Pawel Sakowski,1,natalia nehrebecka,pawel sakowski
Natalia Nehrebecka,Pawel Strawinski,1,natalia nehrebecka,pawel strawinski
Natalia Nehrebecka,Robert Slepaczuk,1,natalia nehrebecka,robert slepaczuk
Natalia Nehrebecka,Ryszard Kokoszczynski,1,natalia nehrebecka,ryszard kokoszczynski
Navrud S,Nielsen Seested j,1,stale navrud,nielsen seested j
Navrud S,Ortiz R,1,stale navrud,ortiz r
Navrud S,Pellegrini S,1,stale navrud,pellegrini s
Navrud S,Rabl A,1,stale navrud,rabl a
Navrud S,Riera R,1,stale navrud,riera r
Navrud S,Scasny M,1,stale navrud,milan scasny
Navrud S,Stoeckel M-e,1,stale navrud,stoeckel m-e
Navrud S,Szanto R,1,stale navrud,szanto r
Navrud S,Urban J,1,stale navrud,urban j
Nguyen Vo,Robert Slepaczuk,1,nguyen vo,robert slepaczuk
Nicinska A,Topor-madry R,3,nicinska a,topor-madry r
Nicinska A,Wisniewski M,2,nicinska a,wisniewski m
Nicinska A,Wisniewski R,1,nicinska a,wisniewski r
Nick Hanley,Stale Navrud,1,nick hanley,stale navrud
Nick Hanley,Tadeusz Kadziela,1,nick hanley,tadeusz kadziela
Nick Hanley,Wiktor Budzinski,1,nick hanley,wiktor budzinski
Niechcial Marek,Piasecki Tomasz,1,niechcial marek,piasecki tomasz
Niechcial Marek,Popowski Piotr,1,niechcial marek,popowski piotr
Niechcial Marek,Puchalska Katarzyna,1,niechcial marek,puchalska katarzyna
Niechcial Marek,Rola-janicka Magdalena,1,niechcial marek,rola-janicka magdalena
Niechcial Marek,Rubaszek Michal,1,niechcial marek,rubaszek michal
Niechcial Marek,Slubowski Rafal,1,niechcial marek,slubowski rafal
Niechcial Marek,Stazka-gawrysiak Agnieszka,1,niechcial marek,stazka-gawrysiak agnieszka
Niechcial Marek,Suleja Wawrzyniec,1,niechcial marek,suleja wawrzyniec
Niechcial Marek,Tchorek Grzegorz,1,niechcial marek,tchorek grzegorz
Niechcial Marek,Tomkiewicz Marcin,1,niechcial marek,tomkiewicz marcin
Niechcial Marek,Wierus Kamil,1,niechcial marek,wierus kamil
Nielsen Seested j,Ortiz R,1,nielsen seested j,ortiz r
Nielsen Seested j,Pellegrini S,1,nielsen seested j,pellegrini s
Nielsen Seested j,Rabl A,1,nielsen seested j,rabl a
Nielsen Seested j,Riera R,1,nielsen seested j,riera r
Nielsen Seested j,Scasny M,1,nielsen seested j,milan scasny
Nielsen Seested j,Stoeckel M-e,1,nielsen seested j,stoeckel m-e
Nielsen Seested j,Szanto R,1,nielsen seested j,szanto r
Nielsen Seested j,Urban J,1,nielsen seested j,urban j
Nowakowski Z,Zlotnicki A,1,nowakowski z,zlotnicki a
Oded Stark,Wilhelm Kohler,1,oded stark,wilhelm kohler
Oleh Bilyk,Pawel Sakowski,1,oleh bilyk,pawel sakowski
Oleh Bilyk,Robert Slepaczuk,1,oleh bilyk,robert slepaczuk
Olga Kiuila,Peter Mieszkowski,1,olga kiuila,peter mieszkowski
Olga Kiuila,Thomas F rutherford,5,olga kiuila,thomas f rutherford
Olga Kiuila,Thomas Rutherford,1,olga kiuila,thomas f rutherford
Olga Kiuila,Tomasz Zylicz,1,olga kiuila,tomasz zylicz
Olivier P prat,Shin-ichiro Shima,1,olivier p prat,shin-ichiro shima
Olivier P prat,Wojciech W grabowski,1,olivier p prat,wojciech w grabowski
Olympia Bover,Panagiota Tzamourani,2,olympia bover,panagiota tzamourani
Olympia Bover,Philip Du caju,2,olympia bover,philip du caju
Olympia Bover,Sonia Costa,2,olympia bover,sonia costa
Olympia Bover,Tibor Zavadil,2,olympia bover,tibor zavadil
Olympia Bover,Yvonne Mccarthy,2,olympia bover,yvonne mccarthy
Orlando Ayala,Wojciech W grabowski,1,orlando ayala,wojciech w grabowski
Ortiz R,Pellegrini S,1,ortiz r,pellegrini s
Ortiz R,Rabl A,1,ortiz r,rabl a
Ortiz R,Riera R,1,ortiz r,riera r
Ortiz R,Scasny M,1,ortiz r,milan scasny
Ortiz R,Stoeckel M-e,1,ortiz r,stoeckel m-e
Ortiz R,Szanto R,1,ortiz r,szanto r
Ortiz R,Urban J,1,ortiz r,urban j
Panagiota Tzamourani,Philip Du caju,2,panagiota tzamourani,philip du caju
Panagiota Tzamourani,Sonia Costa,2,panagiota tzamourani,sonia costa
Panagiota Tzamourani,Tibor Zavadil,2,panagiota tzamourani,tibor zavadil
Panagiota Tzamourani,Yvonne Mccarthy,2,panagiota tzamourani,yvonne mccarthy
Patrycja Beniak,Piotr Zuk,2,patrycja beniak,piotr zuk
Patrycja Beniak,Witold Grostal,2,patrycja beniak,witold grostal
Paul Robin krugman,Pawel Gieraltowski,2,paul robin krugman,pawel gieraltowski
Paul Robin krugman,Wlodzimierz Siwinski,2,paul robin krugman,wlodzimierz siwinski
Paulina Broniatowska,Piotr Popowski,2,paulina broniatowska,piotr popowski
Paulina Broniatowska,Rafal Slubowski,2,paulina broniatowska,rafal slubowski
Paulina Broniatowska,Stanislaw Cichocki,2,paulina broniatowska,stanislaw cichocki
Paulina Broniatowska,Tomasz Michalek,2,paulina broniatowska,tomasz michalek
Paulina Broniatowska,Tomasz Piasecki,2,paulina broniatowska,tomasz piasecki
Paulina Broniatowska,Wawrzyniec Suleja,2,paulina broniatowska,wawrzyniec suleja
Paulina Broniatowska,Wojciech Mroczek,2,paulina broniatowska,wojciech mroczek
Pawel Gieraltowski,Wlodzimierz Siwinski,2,pawel gieraltowski,wlodzimierz siwinski
Pawel Kaczmarczyk,Renata Stefanska,1,pawel kaczmarczyk,renata stefanska
Pawel Kaczmarczyk,Timo Baas,1,pawel kaczmarczyk,timo baas
Pawel Kaczmarczyk,Urszula Siedlecka,1,pawel kaczmarczyk,urszula siedlecka
Pawel Kazimierski,Piotr Lampart,1,pawel kazimierski,piotr lampart
Pawel Kazimierski,Tomasz Suchocki,1,pawel kazimierski,tomasz suchocki
Pawel Kowal,Robert Borowski,1,pawel kowal,robert borowski
Pawel Kowal,Tomasz Kopczewski,1,pawel kowal,kopczewski tomasz
Pawel Sakowski,Pawel Strawinski,1,pawel sakowski,pawel strawinski
Pawel Sakowski,Piotr Wojcik,3,pawel sakowski,piotr tadeusz wojcik
Pawel Sakowski,Przemyslaw Rys,3,pawel sakowski,przemyslaw rys
Pawel Sakowski,Rafal Sieradzki,1,pawel sakowski,rafal sieradzki
Pawel Sakowski,Robert Slepaczuk,26,pawel sakowski,robert slepaczuk
Pawel Sakowski,Ryszard Kokoszczynski,9,pawel sakowski,ryszard kokoszczynski
Pawel Strawinski,Robert Slepaczuk,2,pawel strawinski,robert slepaczuk
Pawel Strawinski,Ryszard Kokoszczynski,1,pawel strawinski,ryszard kokoszczynski
Peep Palumaa,Simone Ciofi-baffoni,1,peep palumaa,simone ciofi-baffoni
Pellegrini S,Rabl A,1,pellegrini s,rabl a
Pellegrini S,Riera R,1,pellegrini s,riera r
Pellegrini S,Scasny M,1,pellegrini s,milan scasny
Pellegrini S,Stoeckel M-e,1,pellegrini s,stoeckel m-e
Pellegrini S,Szanto R,1,pellegrini s,szanto r
Pellegrini S,Urban J,1,pellegrini s,urban j
Per Angelstam,Tomasz Zylicz,1,per angelstam,tomasz zylicz
Petch J,Tao W-k,1,jon c petch,tao w-k
Petch J,Wong R,1,jon c petch,wong r
Petch J,Wu X,1,jon c petch,xiaoqing wu
Petch J,Xu K-m,1,jon c petch,xu k-m
Petch Jc,Piriou J-m,1,petch jc,piriou j-m
Petch Jc,Redelsperger J-l,1,petch jc,redelsperger j-l
Petch Jc,Tailleux R,1,petch jc,tailleux r
Petch Jc,Tomasini M,1,petch jc,tomasini m
Peter Bartello,Reeks Mw,1,peter bartello,reeks mw
Peter Bartello,Szymon P malinowski,1,peter bartello,szymon p malinowski
Peter Bartello,Vassilicos Jc,1,peter bartello,vassilicos jc
Peter Bartello,Wang L-p,1,peter bartello,wang l-p
Peter Bartello,Warhaft Z,1,peter bartello,warhaft z
Peter Bartello,Wojciech W grabowski,1,peter bartello,wojciech w grabowski
Petr Mariel,Soren Boye olsen,1,petr mariel,soren boye olsen
Petr Mariel,Thijs Dekker,1,petr mariel,thijs dekker
Petr Mariel,Ulf Liebe,1,petr mariel,ulf liebe
Philip Du caju,Sonia Costa,2,philip du caju,sonia costa
Philip Du caju,Tibor Zavadil,2,philip du caju,tibor zavadil
Philip Du caju,Yvonne Mccarthy,2,philip du caju,yvonne mccarthy
Piasecki Tomasz,Popowski Piotr,1,piasecki tomasz,popowski piotr
Piasecki Tomasz,Puchalska Katarzyna,1,piasecki tomasz,puchalska katarzyna
Piasecki Tomasz,Rola-janicka Magdalena,1,piasecki tomasz,rola-janicka magdalena
Piasecki Tomasz,Rubaszek Michal,1,piasecki tomasz,rubaszek michal
Piasecki Tomasz,Slubowski Rafal,1,piasecki tomasz,slubowski rafal
Piasecki Tomasz,Stazka-gawrysiak Agnieszka,1,piasecki tomasz,stazka-gawrysiak agnieszka
Piasecki Tomasz,Suleja Wawrzyniec,1,piasecki tomasz,suleja wawrzyniec
Piasecki Tomasz,Tchorek Grzegorz,1,piasecki tomasz,tchorek grzegorz
Piasecki Tomasz,Tomkiewicz Marcin,1,piasecki tomasz,tomkiewicz marcin
Piasecki Tomasz,Wierus Kamil,1,piasecki tomasz,wierus kamil
Pierluigi Pretegiani,Remo Guerrini,1,pierluigi pretegiani,remo guerrini
